Mecanisme;Taux;Taux_num;Variable;Type;Methode;RMSE;RMSE_std;NRMSE;MAE;MAE_std;Bias;KS_pvalue;Wilcoxon_pvalue;F1;Accuracy;Kappa;MCC;Chi2_pvalue;Temps_moyen;Var_Ratio;F1_std
MCAR;40%;0.4;Profil_glycemique;Ordinale;MissForest;;;;;;;;;0.9188820251329011;0.9167032392269677;0.8473366772722402;0.8525732171335594;6.900056367357542e-141;95.69347176551818;0.8239810924532659;0.036116452662851364
MCAR;40%;0.4;Sexe;Binaire;MissForest;;;;;;;;;0.5751585022990797;0.584112047879261;0.09444969208540635;0.09714180615928847;2.6081682979568565e-23;95.69347176551818;0.8239810924532659;0.05591395952073666
MAR;10%;0.1;Adipo HMW;Continue;Mediane/Mode;5.774044186899781;4.018052180342633;0.11873238961664671;2.35712831719375;1.5419517642281126;-2.1060784422125;0.7293507949319314;0.19629086408406607;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Age;Continue;Mediane/Mode;11.110888345442458;0.7639618569593131;0.2057571915822677;9.05625;0.5772374944509407;1.14375;0.6774128435705667;0.45343160444148234;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Glibenclamide 5mg;Continue;Mediane/Mode;5.12694386868432;2.46151860326107;0.25634719343421597;3.171875;1.8293598927459571;-3.171875;0.898010872682854;0.1476707441771538;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Glu;Continue;Mediane/Mode;1.1595795223729157;0.2740677095705564;0.21355055660643013;0.80140625;0.24151822847872162;-0.4992187499999998;0.5805536496118316;0.20742012750903904;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;HDL;Continue;Mediane/Mode;0.34013201383116776;0.06597431476675539;0.23785455512669076;0.30593750000000003;0.07159490259875347;0.2308125;0.24799924330593076;0.006597087220998954;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;HOMA-IR;Continue;Mediane/Mode;21.932605845784735;3.977243067319215;0.2193976704542453;5.7009482953875;1.7469509079198908;-5.668055724037499;0.19154653294217683;0.00041649138046980747;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;HOMAB%;Continue;Mediane/Mode;43.62562016981777;17.150421908031483;0.12737407348851906;29.941875;9.174370561259911;-9.114375;0.5889735948295466;0.43947185934825905;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;HOMAS%;Continue;Mediane/Mode;411.0998225578269;324.58197265948235;0.1342279108491941;158.6206249999375;106.59153518931348;-78.5381250000625;0.3788514638595962;0.10156145061008928;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;IMC;Continue;Mediane/Mode;5.145474374716053;0.607267724513893;0.1289660450043258;4.110309299125;0.4044651495364291;-0.1793257043750002;0.6901299164437316;0.5141575050862317;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Ins (µUI/mL);Continue;Mediane/Mode;7.97192264652899;3.523473673082039;0.13765723972261815;4.886197881875001;1.7859184306561393;-3.12551911375;0.42652797224819894;0.2253884513447458;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Insu pmol/L;Continue;Mediane/Mode;59.455094682352446;0.6828187906466268;0.17110937524761952;29.09575947375;2.17733512662656;5.986194731249997;0.16293106765359242;0.0006441709952248153;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Insuline 10 UI;Continue;Mediane/Mode;1.0;1.3693063937629153;0.1;0.25;0.3423265984407288;-0.25;1.0;0.8044450621089867;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;LDLc;Continue;Mediane/Mode;0.4216332361470509;0.04295330569591206;0.19061177041005922;0.3478875;0.04281910076852387;0.002974999999999972;0.5843665568845392;0.24620095072756562;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Lasilix 40 mg;Continue;Mediane/Mode;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Lexomil 6 mg;Continue;Mediane/Mode;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Metformine 500 mg;Continue;Mediane/Mode;1091.5072010047843;277.7972060575429;0.5457536005023921;718.75;311.52190683401386;718.75;0.8158449104368838;0.00579308846754819;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Non HDL;Continue;Mediane/Mode;0.40947497829875407;0.0636235721572088;0.16920453648708847;0.3093125;0.05710350730800168;-0.0794375;0.5393307204458453;0.24491892619925326;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;PAD;Continue;Mediane/Mode;12.924214978343835;1.4370835020767234;0.14521589863307677;10.8625;0.6827248942656183;-2.7875;0.6519635622104147;0.20099834936912658;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;PAS;Continue;Mediane/Mode;24.20368143443243;4.347313109914986;0.18618216488024947;19.4375;3.3040871942943637;-0.825;0.6258274892632272;0.14926521737825837;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;PCSK9;Continue;Mediane/Mode;26.08742033766639;5.942093299431495;0.0781966299630922;19.6072867815875;2.8179546453589093;-2.2999169042249994;0.573267917413754;0.2921623161653612;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Prot;Continue;Mediane/Mode;13.36309622827693;5.881389591203227;0.14556749704005367;9.2384375;3.8304019886339926;-3.895812500000001;0.5518506769617828;0.2893009081718282;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Ratio LDL-c/HDL;Continue;Mediane/Mode;2.309726193948822;2.7525567981988415;0.025121782019804296;1.1672176706;0.6221690723046751;-0.330248184475;0.5979387000348861;0.15255240192636849;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Ratio LogTG/HDL;Continue;Mediane/Mode;0.31817804525582194;0.20302745658559834;0.1522589948782799;0.23881878453125;0.16771627654001184;-0.07041360152500002;0.5244915447762234;0.17891673465477104;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Ratio TG/HDL;Continue;Mediane/Mode;6.129608576701424;4.284731134042255;0.14422608415768057;3.5904840938187497;2.4481814518617027;-3.27586854913125;0.36718977469739217;0.166935380699807;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Ratio Tot-c/HDL;Continue;Mediane/Mode;9.594255257202038;7.831769903418397;0.09543508031928655;5.2976836344;4.125843470069463;-4.8009244619375;0.4247070963623275;0.1966852379372882;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;TG;Continue;Mediane/Mode;0.4264223879282281;0.04532276019821224;0.12148785980861199;0.3331875;0.059558269786823055;-0.023000000000000027;0.5690219455904952;0.29204713140114835;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;TT;Continue;Mediane/Mode;15.061287135125587;2.1327446616099075;0.08756562287863714;11.78125;1.9543121392193212;-2.85625;0.663993843496544;0.3795309751268758;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;Totc;Continue;Mediane/Mode;0.43896096029048304;0.03083778811898345;0.19002638973613983;0.36487499999999995;0.028898732130493175;-0.014374999999999943;0.6794551431477692;0.2290549958956841;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;lu(mmol/l);Continue;Mediane/Mode;6.560101397302214;2.0056859687168322;0.21746018509096837;4.583717225;1.2155252018696465;-2.117030825;0.552740682927916;0.20077067071540539;;;;;;0.009529781341552735;0.8622793181500563;
MAR;10%;0.1;HTA;Binaire;Mediane/Mode;;;;;;;;;0.5920707740535327;0.70625;0.0;0.0;4.009541687425499e-55;0.009529781341552735;0.8622793181500563;0.1926508627417861
MAR;10%;0.1;HTS/HTD;Ordinale;Mediane/Mode;;;;;;;;;0.23512047721800045;0.39375;0.0;0.0;1.6346116209622936e-157;0.009529781341552735;0.8622793181500563;0.13678913834930398
MAR;10%;0.1;Profil_glycemique;Ordinale;Mediane/Mode;;;;;;;;;0.5015472050299636;0.6375;0.0;0.0;3.9837392094009417e-153;0.009529781341552735;0.8622793181500563;0.15245614312490668
MAR;10%;0.1;Sexe;Binaire;Mediane/Mode;;;;;;;;;0.4144966134494436;0.56875;0.0;0.0;1.01892676199833e-55;0.009529781341552735;0.8622793181500563;0.08485004640561089
MAR;10%;0.1;Adipo HMW;Continue;KNN (k=5);6.096395329639302;3.4920255544869594;0.12536093630493764;2.68927865812875;1.252712889039092;-1.47614090368625;0.9813261519743408;0.38578331815078853;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Age;Continue;KNN (k=5);12.799991822985918;0.7931025560210054;0.23703688561085032;10.305;0.45998896046535726;1.7074999999999996;0.9717593028965185;0.31660319503312856;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Glibenclamide 5mg;Continue;KNN (k=5);4.9599457171451276;0.9885285674764926;0.2479972858572564;4.134375;0.8276531674711334;0.215625;0.7766081421107036;0.5770437575013241;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Glu;Continue;KNN (k=5);0.9891309886258357;0.2700784170617789;0.18216040306184822;0.73666875;0.20445711939640304;-0.10888124999999997;0.8760173038583818;0.23816285813227295;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;HDL;Continue;KNN (k=5);0.2552588088615781;0.027635246935940917;0.1785026635395651;0.21211249999999998;0.03035175937033964;0.1143125;0.7385668983609561;0.1661966494797177;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;HOMA-IR;Continue;KNN (k=5);21.664843299492727;4.115657926769015;0.216719170721727;5.475403185439999;1.786036942825638;-5.1211813619875;0.8438688750558659;0.1522765182889998;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;HOMAB%;Continue;KNN (k=5);56.716334571098;24.03066745898027;0.16559513743386275;43.298;20.40595263661593;16.560499999999998;0.8807214179254503;0.2732868461869657;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;HOMAS%;Continue;KNN (k=5);619.5053493742257;248.68868177660949;0.20227425127313342;341.9236249890625;188.54309844360077;112.24137498801251;0.868220913330134;0.08118909625336528;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;IMC;Continue;KNN (k=5);5.073274037500226;0.38304670887873965;0.127156417502446;4.1032168388875;0.4046759926178899;0.16636004916250036;0.9626064756791202;0.39413219401612876;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Ins (µUI/mL);Continue;KNN (k=5);6.85469427668847;2.200019473606411;0.11836520938674813;3.938753090875;0.6178205223576941;-0.2737800611249999;0.9955047610088693;0.02766425460577011;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Insu pmol/L;Continue;KNN (k=5);68.27141186111037;6.351503535417692;0.19648238209424546;47.859762657750004;8.901965282868884;27.75828421875;0.24896415997557558;1.1506397277116775e-05;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Insuline 10 UI;Continue;KNN (k=5);1.8787341431568774;0.8626688380663473;0.18787341431568777;0.8125;0.38273277230987157;0.3125;0.9950000914588051;0.20513252179602232;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;LDLc;Continue;KNN (k=5);0.4747838263888731;0.07712166686104183;0.21464006617941825;0.3901475;0.07103988998267097;0.0614125;0.9527336375648318;0.2569109754252119;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Lasilix 40 mg;Continue;KNN (k=5);0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Lexomil 6 mg;Continue;KNN (k=5);0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Metformine 500 mg;Continue;KNN (k=5);1271.7990345180822;297.17885144907706;0.6358995172590411;1046.25;371.7725699268304;-115.0;0.8451425477092593;0.2679777071057617;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Non HDL;Continue;KNN (k=5);0.4140275079677812;0.062129126080173305;0.17108574709412447;0.334975;0.06078272973777171;0.029425;0.9438318179932736;0.357797030622886;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;PAD;Continue;KNN (k=5);13.180893645894827;2.0765183287204025;0.14809992860555984;10.434999999999999;1.4124419235848251;0.49499999999999894;0.8903739666152672;0.1349409538323481;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;PAS;Continue;KNN (k=5);25.73580454193553;2.547207927145573;0.19796772724565792;20.03375;2.476879810113928;2.6087499999999997;0.8729127455389326;0.0788192089974894;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;PCSK9;Continue;KNN (k=5);36.773489683179356;6.304596390661261;0.11022795385618392;28.938524679732502;6.236065697575723;3.4815861558974994;0.8680330714279151;0.4458353189751506;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Prot;Continue;KNN (k=5);14.500313630683934;5.704078383249321;0.15795548617302757;11.03885;5.016592881223022;0.796424999999999;0.9703980802981139;0.362841111619607;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Ratio LDL-c/HDL;Continue;KNN (k=5);2.4057383674196373;2.0898548884014647;0.026166060298113032;1.3610845626899999;0.5316472898587424;-0.010497222782500027;0.9130397028295258;0.08402153281494976;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Ratio LogTG/HDL;Continue;KNN (k=5);0.2938205772332205;0.12936462315397582;0.1406031196405044;0.22453607625000002;0.1062691480806303;-0.0075684538525;0.9323392136394869;0.47299185749143363;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Ratio TG/HDL;Continue;KNN (k=5);5.757213197664678;3.570310845183264;0.13546383994505123;3.7049588932362503;2.2085236438722644;-1.41662261450875;0.9600437225783717;0.5987117614597082;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Ratio Tot-c/HDL;Continue;KNN (k=5);9.153689091282354;6.766662256913834;0.09105272167827133;4.8500033850575;3.172785473840946;-2.8222300239725002;0.8166122534311256;0.02886980976909399;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;TG;Continue;KNN (k=5);0.45003630678186546;0.09727343919422882;0.12821547201762548;0.3642625;0.08436870809873764;0.08266250000000001;0.8475008871872293;0.4428992312842407;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;TT;Continue;KNN (k=5);16.50062363793534;2.6842525866639084;0.09593385836008919;12.62125;2.6899284086662973;-2.28375;0.9942519489802588;0.2794621693998639;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;Totc;Continue;KNN (k=5);0.4805329872096008;0.022442933281369946;0.20802293818597445;0.400225;0.02680720373099365;-0.0013000000000000262;0.9450623609639057;0.5208656965035379;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;lu(mmol/l);Continue;KNN (k=5);6.099084787567184;1.2673287706612646;0.2021779887937864;4.94837292;1.1841803163852873;0.8768125700000002;0.8420626876356154;0.13141929586224527;;;;;;0.03573203086853027;0.889504475193662;
MAR;10%;0.1;HTA;Binaire;KNN (k=5);;;;;;;;;0.776739951669625;0.8;0.3394324009324009;0.3641112338965785;3.5732219333585247e-60;0.03573203086853027;0.889504475193662;0.11541075368584919
MAR;10%;0.1;HTS/HTD;Ordinale;KNN (k=5);;;;;;;;;0.3443056281056853;0.29375;0.0751828404839598;0.1036311953048255;5.1494525608409685e-138;0.03573203086853027;0.889504475193662;0.11463185658200953
MAR;10%;0.1;Profil_glycemique;Ordinale;KNN (k=5);;;;;;;;;0.4302673016488806;0.41875;0.11932014253049761;0.1420422700120913;5.030877833664574e-127;0.03573203086853027;0.889504475193662;0.20609004649643353
MAR;10%;0.1;Sexe;Binaire;KNN (k=5);;;;;;;;;0.4570629615088849;0.4875;-0.09468452084551156;-0.10188199591602705;3.6767342730243952e-53;0.03573203086853027;0.889504475193662;0.1057505816312427
MAR;10%;0.1;Adipo HMW;Continue;MICE (BayesianRidge);7.944470544612467;2.1667835832346327;0.16336313707833997;5.316156520783541;0.8697037979631755;-2.126365808128985;0.9703770555449536;0.31518672881647947;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Age;Continue;MICE (BayesianRidge);15.079449986675238;1.9629606237533337;0.27924907382731917;12.230714748496789;1.2495622510291624;1.5045432040123725;0.9999827032550342;0.4607087618671358;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Glibenclamide 5mg;Continue;MICE (BayesianRidge);5.520051216998732;0.9932809499882331;0.27600256084993663;4.528306505236221;0.7941408524300986;-0.022542949934950672;0.8550665646815798;0.5131863702088595;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Glu;Continue;MICE (BayesianRidge);0.3863772773733695;0.2620366941059435;0.07115603634868685;0.1427415270744841;0.14489800424232357;-0.03427763102053057;0.9999999991592776;0.7267852111719548;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;HDL;Continue;MICE (BayesianRidge);0.16195114587730533;0.03135606675311405;0.1132525495645492;0.12413559482055385;0.02168344382746603;0.025487702773820196;0.9999911146411596;0.4511989570222795;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;HOMA-IR;Continue;MICE (BayesianRidge);20.241370204290735;3.354863310319441;0.20247979199776042;10.408055971005876;0.6449630839005005;-3.0835929162975493;0.8767627613504045;0.5891008438542485;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;HOMAB%;Continue;MICE (BayesianRidge);68.3645179547952;12.326375058401398;0.1996044319848035;52.70838313970673;9.552386103862506;7.049165846777846;0.9975090440911508;0.381041160505265;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;HOMAS%;Continue;MICE (BayesianRidge);655.1397098028527;122.04028005548328;0.21390920096739893;455.2451779963525;25.852261731041168;70.22908830445934;0.8181817180364159;0.2128507174551487;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;IMC;Continue;MICE (BayesianRidge);6.252653162487764;1.2035159174057957;0.15671634730361203;4.743859724266427;0.7922704842109353;-0.984979201003995;0.9999009189903065;0.3235034274868667;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Ins (µUI/mL);Continue;MICE (BayesianRidge);2.6418065176494823;4.544451954391455;0.04561807850195217;0.7902729976906506;1.4834002179336043;-0.2569057482165161;1.0;0.5618646768853068;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Insu pmol/L;Continue;MICE (BayesianRidge);15.85331627988485;27.264937376355398;0.04562520770922573;4.7423611907503105;8.89967847261063;-1.5344224955129664;1.0;0.5446456545963884;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Insuline 10 UI;Continue;MICE (BayesianRidge);1.9413788425337344;0.7311122997027277;0.19413788425337347;1.353795633151913;0.21861406654112467;-0.0786703966113382;0.6774128435705667;0.6279398639686405;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;LDLc;Continue;MICE (BayesianRidge);0.2508505626216985;0.14797150435890918;0.11340441348178057;0.16950402806701267;0.08587453931123017;0.004883788280602951;0.999999999999811;0.6405771128833294;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Lasilix 40 mg;Continue;MICE (BayesianRidge);0.00013162626648988385;8.218180991217178e-06;;0.00010478461414811834;5.439005484549872e-06;9.282945224621024e-06;0.6101327398229283;0.581136625353247;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Lexomil 6 mg;Continue;MICE (BayesianRidge);0.00015377656195353432;6.54323029110243e-06;;0.00011855658544640738;4.041760686677066e-06;-9.393010446502809e-06;0.6776105978838524;0.6756264932453633;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Metformine 500 mg;Continue;MICE (BayesianRidge);1610.9586702440665;324.81735772389175;0.8054793351220333;1192.2708342592837;162.91769446555486;30.941457813832596;0.9050849768864966;0.31199565790593625;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Non HDL;Continue;MICE (BayesianRidge);0.31307975687967515;0.09244676330530689;0.12937180036350213;0.22536760271284764;0.059103597257642415;-0.01575637636577392;0.9999913491053822;0.705167793110013;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;PAD;Continue;MICE (BayesianRidge);13.890775538434692;1.8798664472802251;0.15607612964533363;10.986694094804339;1.4977310229961598;1.5097463715883257;0.9994406618907299;0.5613167649134994;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;PAS;Continue;MICE (BayesianRidge);25.652068794092806;4.617912139891882;0.19732360610840619;19.71690251062093;4.078155024673664;-6.259327850633203;0.9949914439270129;0.3864175632596016;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;PCSK9;Continue;MICE (BayesianRidge);52.67249183583874;12.474883707813325;0.15788496141084982;38.634199541173864;7.006046217075191;8.556171996325045;0.9798637689162515;0.31656239479780196;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Prot;Continue;MICE (BayesianRidge);19.105222637919795;2.4064226945846574;0.208117893659257;14.60324155699926;1.4650462663674222;4.085607235527902;0.9934389280177724;0.200550639629364;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Ratio LDL-c/HDL;Continue;MICE (BayesianRidge);0.6958487916096308;0.5555598065608274;0.007568412960531503;0.45767682300029444;0.30248942411622975;0.19740046121413907;0.9999997638543331;0.08361371904611588;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Ratio LogTG/HDL;Continue;MICE (BayesianRidge);0.22640173416097528;0.14221451232794732;0.10834091476781069;0.15063161066096983;0.05351720697428929;0.08379522455850157;0.9992432083081543;0.04790257243439555;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Ratio TG/HDL;Continue;MICE (BayesianRidge);2.641451495424385;0.7080526091777463;0.06215179989233847;2.0075021777642252;0.6376877889759883;-0.13640129332073841;0.972789719892388;0.5679446347057819;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Ratio Tot-c/HDL;Continue;MICE (BayesianRidge);0.836842182466674;0.55078812329048;0.008324158442451612;0.5611161812355487;0.36454913538564043;0.07969696079173166;0.9999999983185557;0.35137573825195434;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;TG;Continue;MICE (BayesianRidge);0.4953696118081988;0.0758659995104681;0.1411309435350994;0.35375148482588614;0.04473203911464073;-0.075057831497509;0.99613652741439;0.14782521184533834;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;TT;Continue;MICE (BayesianRidge);23.31570815837126;7.62456307137325;0.13555644278122828;16.71984898139521;3.124493647259441;-3.955956356333327;0.9980681443733097;0.2573916741646826;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;Totc;Continue;MICE (BayesianRidge);0.31277904362248765;0.14211586406220178;0.13540218338635834;0.2202884041439078;0.08648048393918216;0.01605893109070821;0.9999999999998739;0.534243824146688;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;lu(mmol/l);Continue;MICE (BayesianRidge);2.146395184251717;1.4560006235805392;0.07115065237218601;0.7926739356735251;0.8051177658696402;-0.19053007008532702;0.9999999991592776;0.5720638575963676;;;;;;2.310130548477173;1.0127144443315772;
MAR;10%;0.1;HTA;Binaire;MICE (BayesianRidge);;;;;;;;;0.8094740121620763;0.8;0.5279922124203117;0.5501896310053678;6.0728339893587034e-62;2.310130548477173;1.0127144443315772;0.04658355206799374
MAR;10%;0.1;HTS/HTD;Ordinale;MICE (BayesianRidge);;;;;;;;;0.3915028246863247;0.325;0.08247675572621345;0.09694825886673734;4.8364815137633296e-135;2.310130548477173;1.0127144443315772;0.05017372421253746
MAR;10%;0.1;Profil_glycemique;Ordinale;MICE (BayesianRidge);;;;;;;;;0.5367000380067986;0.475;0.18260913942315576;0.19748178451871146;1.1399091079526635e-126;2.310130548477173;1.0127144443315772;0.11309756227055114
MAR;10%;0.1;Sexe;Binaire;MICE (BayesianRidge);;;;;;;;;0.5044625287349745;0.50625;-0.014153633105246;-0.014669423053590664;1.6683284997402237e-52;2.310130548477173;1.0127144443315772;0.09600294036490022
MAR;10%;0.1;Adipo HMW;Continue;MissForest;6.150530280163788;2.0605158807762387;0.12647412003362024;3.4216085831136134;1.3909066439807285;0.8793413357411527;0.8003355371790631;0.11910389894619584;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Age;Continue;MissForest;11.585718539468939;0.5702131876837908;0.2145503433234989;9.358977822568766;0.4303798625989663;1.6188777158814696;0.9665054761972257;0.3949209707789123;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Glibenclamide 5mg;Continue;MissForest;4.114814696077006;1.176666711676436;0.2057407348038503;3.1691750604006397;1.0077794577752357;-0.10357000613945724;0.5879337521530377;0.43474008490626986;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Glu;Continue;MissForest;0.3619954561392119;0.2628223261767437;0.0666658298598917;0.14066749999999986;0.09909446050379937;-0.06527249999999994;0.9999999999999369;0.5926358161181635;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;HDL;Continue;MissForest;0.07783629599936273;0.02797423644833575;0.05443097622333058;0.05236639417341661;0.010829908889002803;0.019077488373331196;0.9999006845260838;0.21016830606386067;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;HOMA-IR;Continue;MissForest;7.9689119487850935;2.9181512644065783;0.07971513872595626;2.2296756821889248;1.0453672972410886;-1.5824993810704637;0.9999011551359102;0.07948368415236473;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;HOMAB%;Continue;MissForest;28.640506836978307;12.525138655549735;0.08362191777219945;18.822578273463577;7.800965477812488;4.219100141902669;0.9432897783104132;0.13525549247860907;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;HOMAS%;Continue;MissForest;52.30990429776542;51.132901893035;0.017079669669822516;23.094974141292163;27.533773335826243;-3.4285889369947595;0.9994490757990846;0.31689771749079226;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;IMC;Continue;MissForest;4.060084618659532;0.5524319857116625;0.10176186246779458;2.8441391137423446;0.3679877724659099;0.707773511764548;0.9999995277087923;0.1873921568505466;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Ins (µUI/mL);Continue;MissForest;4.6756817776283;4.112717600959799;0.080738546504826;1.238642455364178;0.9494981420863596;-0.007486306094720207;0.9999999991592776;0.38878923412412403;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Insu pmol/L;Continue;MissForest;39.836073511157814;13.788785223739868;0.11464662006224488;9.489392095461502;4.660035172635755;-4.983512073464273;0.9998922714585143;0.672507110517472;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Insuline 10 UI;Continue;MissForest;1.4671345777927538;0.8961836660562934;0.14671345777927539;0.6625;0.44073580167147747;0.22374999999999998;0.6409546586140796;0.002806695014190109;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;LDLc;Continue;MissForest;0.13636843865974826;0.0364321679069807;0.06164938456588982;0.0848158689850778;0.03179429331971645;0.011973626573344439;0.9999995293901736;0.3905105351470411;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Lasilix 40 mg;Continue;MissForest;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;81.79086117744446;0.9406708566029888;
MAR;10%;0.1;Lexomil 6 mg;Continue;MissForest;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;;;;;;81.79086117744446;0.9406708566029888;
